FPR,TPR,Threshold
0.1425266521977629,0.9568235619639069,0.3142
0.14259820172195856,0.9568235619639069,0.3108
0.1426220515633571,0.9568297107018784,0.3093
0.1426220515633571,0.95683585943985,0.3088
0.14264590140475567,0.95683585943985,0.3079
0.14264590140475567,0.9568604543917361,0.3042
0.14266975124615422,0.9568604543917361,0.3037
0.14266975124615422,0.9568911980815937,0.2993
0.14269360108755277,0.9568911980815937,0.2988
0.14269360108755277,0.9569034955575368,0.298
0.14269360108755277,0.9569219417714514,0.2961
0.14269360108755277,0.9569465367233375,0.2905
0.14269360108755277,0.9569588341992806,0.2903
0.14269360108755277,0.9569649829372522,0.2886
0.14274130077034988,0.9569649829372522,0.2869
0.14274130077034988,0.9569772804131952,0.286
0.14276515061174844,0.9569834291511667,0.2854
0.14281285029454555,0.9569834291511667,0.2842
0.14281285029454555,0.9570203215789959,0.2769
0.1428367001359441,0.9570203215789959,0.275
0.1428367001359441,0.957032619054939,0.2744
0.1428367001359441,0.9570449165308821,0.2742
0.1428367001359441,0.9570572140068251,0.2725
0.1428367001359441,0.9570695114827682,0.2722
0.1428843998187412,0.9570695114827682,0.271
0.1428843998187412,0.9570756602207396,0.2708
0.1428843998187412,0.9570879576966828,0.2703
0.14290824966013976,0.9570879576966828,0.2698
0.14290824966013976,0.9571064039105973,0.2688
0.14293209950153832,0.9571064039105973,0.2673
0.14295594934293687,0.9571125526485689,0.267
0.14295594934293687,0.957124850124512,0.2646
0.14300364902573398,0.957124850124512,0.263
0.14300364902573398,0.9571309988624834,0.2627
0.14302749886713254,0.9571309988624834,0.2622
0.14307519854992964,0.9571309988624834,0.261
0.14307519854992964,0.957137147600455,0.2607
0.14307519854992964,0.9571555938143697,0.2603
0.1430990483913282,0.9571555938143697,0.2595
0.1430990483913282,0.9571924862421988,0.2524
0.1430990483913282,0.9572047837181419,0.252
0.14312289823272675,0.9572047837181419,0.2515
0.14312289823272675,0.9572109324561133,0.251
0.14312289823272675,0.9572232299320564,0.2498
0.1431467480741253,0.9572232299320564,0.247
0.1431467480741253,0.957229378670028,0.2462
0.14317059791552386,0.957229378670028,0.246
0.14317059791552386,0.957241676145971,0.2458
0.14319444775692242,0.9572539736219141,0.2456
0.14319444775692242,0.9572662710978571,0.2451
0.14321829759832097,0.9572662710978571,0.2429
0.14321829759832097,0.9572724198358287,0.2424
0.14324214743971952,0.9572785685738002,0.2418
0.14324214743971952,0.9572847173117718,0.2417
0.14326599728111808,0.9572847173117718,0.2415
0.14326599728111808,0.9572908660497433,0.2411
0.14328984712251663,0.9572970147877148,0.241
0.14328984712251663,0.9573031635256863,0.2407
0.1433136969639152,0.9573093122636579,0.2394
0.1433136969639152,0.9573154610016295,0.239
0.1433613966467123,0.9573154610016295,0.2382
0.1433613966467123,0.957333907215544,0.2347
0.14338524648811085,0.957333907215544,0.234
0.14338524648811085,0.9573462046914871,0.2334
0.1434090963295094,0.9573523534294586,0.2328
0.1434090963295094,0.9573830971193162,0.2264
0.14343294617090796,0.9573830971193162,0.2252
0.14343294617090796,0.9573953945952594,0.2246
0.14345679601230651,0.9574015433332309,0.2244
0.14348064585370507,0.9574015433332309,0.2239
0.14348064585370507,0.9574076920712024,0.2238
